LCT_ID,LCT_SKILL,DEMAND,VALUE,GROWTH,DIFFICULTY,RESILIENCE,DEMAND_CLUSTER,VALUE_CLUSTER,GROWTH_CLUSTER,DIFFICULTY_CLUSTER,RESILIENCE_CLUSTER,SKILL_CATEGORY,SKILL_SUBCATEGORY,SSG_SKILL,SSG_ID,MAJOR_CATEGORY
KS122YJ60L8M5M9N4QN8,digital image processing,57.25,36600.0,0.9440304019308126,0.4784270788083435,0.13795833590392168,0,0,0,1,0,Analysis,Image Analysis,['image processing and industrial vision inspection'],['e9cc98e5c77607bc08ba9c0cd80f63da224cbcf25f032fec97a5bb582bbbcd81'],STEM
ES47E51E951259C2137E,fixture design,312.75,46200.0,0.7950669576557328,0.42957003029429514,0.1985933740514529,0,0,0,0,0,Engineering,Industrial Engineering,['jigs and fixtures design'],['5b3c2deea985445201ea6c7faa4764359b46df29a1e01d307fa801cfc1f8ef87'],STEM
KS127DK6TSSB08HQKZKP,optical engineering,319.0,65400.0,0.8492721478422597,0.5326665650345415,0.23825926611416154,0,1,0,1,0,Engineering,Optical Engineering,['laser and optics application'],['5418c9fd6f3bc4039f1f05021aea8336f3ed7728c9a692bdef491c19e5598376'],STEM
ESFF54EADBD8A01956BA,joining processes,31.0,45000.0,1.2112724529117695,0.4566864292112022,0.13629259464906326,0,0,1,0,0,Manufacturing and Production,Manufacturing Processes,['material joining'],['a1886994e9e84157b34c18331613add880cc2f1a5a8f930e7a0f0b3c9c359f36'],Skilled Trades
KS127ZW6GX9PX5HCCT5Q,precision engineering,3805.5,39000.0,1.2295525261608409,0.37133204428946714,0.5551511163208368,1,0,1,0,1,Engineering,"Engineering, Other",['precision measurement'],['e1db701e240de2eadc9ffb5007f1b58a6ecd963bde60e34bd58aad77858e1497'],STEM
KS128BK6JSSHNT5QDPMX,research and development,4252.75,75000.0,0.8799411159946566,0.5210621603898323,0.4662327513521295,1,1,0,1,1,Science and Research,General Science and Research,['applied research and development management'],['9d01a02c48c17671d356227c70493a3ca29b9af10c58bcd6237f8204cc6c58a5'],STEM
KS122C06Z8NDM5G6NYNT,continuous improvement process,15149.25,60000.0,1.092842966544732,0.4173217504212124,0.6064943344232628,1,1,1,0,1,Business,Business Analysis,"['continuous process improvement', 'continuous improvement management']","['eb771c8ba6deffb47437063208a538c42d2432a59a760515910c738ffabcb28a', 'f0df6e0654dbed05a9f10482ae9b4fd8b3479694bc5741ca8f779f157a960165']",Technical Professional Skills
ESF08B7CF6980EB50E60,eight disciplines problem solving (8d),2543.75,51000.0,1.03812062966831,0.43377932264791746,0.3670731623720704,1,0,1,0,1,Engineering,Engineering Practices,['engineering problem solving'],['24c2d55d9a864dab9517cdc65d87ecbe5173309697d125b77ca7a10aa61ffa62'],STEM
KS1255H6VDF489PLVTND,innovation management,257.75,69000.0,1.1174922873756004,0.5480840668108734,0.22259924184780744,0,1,1,1,0,Business,Business Solutions,['innovation management'],['d140e36785d4ab43888bd76f2f56e458202e25909685ba15d71b2e97b65078b3'],Technical Professional Skills
KS125RZ5X2MBLVC6F634,lean manufacturing,7426.0,63000.0,0.9899986144620267,0.41788358039417045,0.5086097572679101,1,1,0,0,1,Manufacturing and Production,Lean Manufacturing,['lean manufacturing'],['a715f17db4c15a70b8d9b701d79f1890e0525a34bb5099669fb9f37ef1c92bf9'],Skilled Trades
KS1289C6QS0TSSB4PNGG,quality management,17530.25,51000.0,1.1822544505698678,0.35058404314686525,0.6421775282593347,1,0,1,0,1,"Law, Regulation, and Compliance",Quality Assurance and Control,"['quality system management', 'process quality management', 'logistics process quality management', 'quality engineering integration']","['193565450a9a64228f3cbcbd636b4f31277b7b20624c1fb2cb1abe91d559faa5', 'ae912bfd78222c983eb44dcee880ce480e543ee44a96f8f453d5ee5009cb3b3e', 'ac239f94cd1e162aff2f06301ffd9f0f2e2ddaa42f4130d082708f8484daae7d', '24715319bebe43abedf23ec2f6287daa09e1df529da9d7798203111947bf1eb7']",Technical Professional Skills
KS441VR6M284KL2443GX,visual inspections,450.0,36000.0,0.9302571439225886,0.2216721675414495,0.39605911667729177,0,0,0,0,1,Manufacturing and Production,Product Inspection,['visual testing'],['9ede81eb37270c6a16045b4ae1c240f70b9a709350384cf1f4baad7310848262'],Skilled Trades
KS124NP651NGTJRQG5R6,metal heat treatments,552.25,43800.0,1.021376638534884,0.3219120698867353,0.4134842782816131,0,0,1,0,1,Manufacturing and Production,Metal Fabrication,['aerospace heat treatment process'],['944d797442675c04b982430c8cfd216ea7133c11447e2fbae90262b9a97c3a24'],Skilled Trades
KS121V65XW68RHJQNX11,chemical process,3459.5,39000.0,1.087405761972123,0.34171403620418705,0.5223264167369294,1,0,1,0,1,Science and Research,Chemistry,['chemical processing'],['63fcbce638d0ed47191446067855d53c3ee3bca4525e6badd42ecc1e800f6429'],STEM
KS1285B6G3NRQVZYSYZK,industrial coating,54.25,48000.0,1.6260490127294496,0.2966252641515939,0.1429555596684969,0,0,1,0,0,Architecture and Construction,Construction Painting,"['coating', 'surface preparation and protection']","['51446de343eb0aacf099fb16579afb7d067176f254c58d25a0aed88d59ceca46', 'c3f3a7f1b217c0c4a5e45b78de054c59d627464e3e98a38c11d7a63fc7eae0a5']",Skilled Trades
KS1226R6NBXK6PSZF5FM,composite structures,85.5,54000.0,1.6803037598707238,0.41164797483876886,0.14774028146228774,0,0,1,0,0,Architecture and Construction,Construction Management,['composite structures design and maintenance'],['62ea7ef3cfdb431d772d9fdab248fa7ca2d392bb46ec44a4aadb1868230b8629'],Skilled Trades
KS123D06WWG5QTW2Q90F,elastomer,15.75,36000.0,0.941663168727149,0.20166044514737724,0.038915280262679854,0,0,0,0,0,OOT,OOT,['elastomer seals application'],['71ab4c902cd5e02ce852df664d93aafc37a8f7d59a9ff3a5dcc15e569c45d94b'],NA
KS7G2446L7N6XHHD0564,non-destructive testing (ndt),2004.5,45000.0,1.0361170526372985,0.29264953108074115,0.4804223990787011,1,0,1,0,1,Engineering,Materials Science and Engineering,"['non-destructive testing (eddy current inspection)', 'non-destructive testing (infrared inspection)', 'non-destructive testing (radiographic inspection)', 'non-destructive testing (vibration analysis)', 'non-destructive testing', 'non-metallic materials testing']","['5c895254be8aff26103e36fe731adbc1501cfe4b84f3c16668c21c3a88868860', '35c943ec6a1043cdcd32c5eae36f84c7fcb94626869dfb7bb21d51ad49a6c56e', '92898e129feb7a0f62ca4369ee325ab4d06468a45c3a9b4c96b8ae3b60667dbf', 'f542d873c1600a10e3cb0acebce2ab7d6a7689e1a74c940a2b054d24f124bf5d', '433402d8377ce153e46ad5a1896815e575c9342eaacb1a21914ffef1e8b7b608', '98b8744727e5f8434ee6fe5a71d8d7f226c52dd34b88959c91805403c5825797']",STEM
KS1238661MX5HCSD2Y6Z,dye penetrant inspection,65.25,39000.0,1.1026698936940122,0.2242580594891507,0.08129228617846052,0,0,1,0,0,Manufacturing and Production,Product Inspection,['non-destructive testing (liquid penetrant inspection)'],['93009281b8ab900220266b1a8a7b5ebf68de1eb364e06cd11a2abba9db0d094e'],Skilled Trades
KS1262Z5XM34RDYK85F9,magnetic particle inspections,183.5,42000.0,1.1493267748040497,0.24396645436514866,0.27786003660517816,0,0,1,0,0,Engineering,Engineering Practices,['non-destructive testing (magnetic particle inspection)'],['948cb9f45c067fc3fc89ddad7eab0b8ea28baa141e37abf275e9f3780e21e03a'],STEM
KS441MF692T5CFJMMX9D,ultrasonic testing,125.25,42000.0,1.192426762394302,0.276667908984587,0.14289043809680493,0,0,1,0,0,Engineering,Materials Science and Engineering,['non-destructive testing (ultrasonic inspection)'],['a4af087bea8b619046a1a048eeb9a6c3f09aba4c96d1379b601ff30fa562ea96'],STEM
KS440D36FTLTTM0XJGXN,sealants,149.25,37200.0,1.0745780650522725,0.25577647294033,0.11023025616769833,0,0,1,0,0,"Maintenance, Repair, and Facility Services",Plumbing,['sealants process'],['7794260f56a9d26d33625b8dcc522d46da9052c45d424ac5b96073ed53900bf6'],Skilled Trades
KS441335X4SVY3CTDDTD,surface modification,30.0,54000.0,0.529396236562058,0.45042832886669854,0.1107683659969427,0,0,0,0,0,Engineering,Materials Science and Engineering,['surface enhancement'],['fa1e1ea48347e92f7a3fa99b101502880d859875cf4fd0f005eb2ae74d391aff'],STEM
KS44130709MDJ19XX9WN,surface engineering,47.75,45000.0,0.9503371493780924,0.4971394024865024,0.1258251588623604,0,0,0,1,0,Engineering,Materials Science and Engineering,['surface preparation and protection for aerospace manufacturing'],['f8d566486496bdf8124f3979132f82b7ef6c181458ad3cdac0917bb614da263f'],STEM
KS120XP6CN6P1K86V6DZ,welding,2915.0,39000.0,1.0127514788014862,0.2349765240871389,0.572199258299573,1,0,1,0,1,Manufacturing and Production,"Welding, Brazing, and Soldering",['joining and welding'],['a8c463b7991180985e58bb71128b382cb6115663a01132953388d1dc2064204c'],Skilled Trades
KS120PL63HT8CXQ6LPDR,asset management,16809.25,69000.0,0.8799513628220847,0.43798626173050126,0.521658063764301,1,1,0,0,1,Finance,Financial Management,['asset management'],['f85e4d5249dd8f4ee2b82bb77981d5b360d5e5e1584048025d2bc4b2b87c077f'],Technical Professional Skills
KS122CH79G2KSBRRJHTN,contract management,16641.0,63000.0,1.2315671315081131,0.42073875109774056,0.43564617736374167,1,1,1,0,1,Business,Contract Management,"['contract development and management', 'engineering contract management', 'contract administration and management', 'contract management', 'margin planning']","['f31d99faa1d0c23bca0fdd4d04ebd6810acb0d9a4b4d64766601af4ac826ce5f', 'f4932c07be9889432023a0c9c6d5a548022c085f103bd9a6ce9120574c20b814', '06a1014664f28ba0cf2f3efdca3a3b70831d4331684977817cb8337f33d29780', '3569f6606e683d4ec5510bb3d3af37aed0c43c38595010c769bd3c07aa6042d2', nan]",Technical Professional Skills
KS122QH61M1MNJ0BP4XZ,database administration,5463.5,81000.0,0.8957333054434895,0.48773054336758576,0.40910742317368265,1,1,0,1,1,Information Technology,Database Architecture and Administration,"['enterprise database system administration', 'database administration']","['9917f480a134a03576bbf4042861934e75b7c1836898dcdcc855178ce0304c1c', 'fd4355cc307987fbc52936f60f7ed13f901c02fe5505ecbdebb12e76b2a299f5']",STEM
BGSB11AA81EF16A85E33,supplier development,614.5,66000.0,1.256446611964905,0.5228832069954427,0.21093905306379857,1,1,1,1,0,"Transportation, Supply Chain, and Logistics",Supplier Management,['supplier management and capability development'],['afb72890807add099c46aa43654bc79243a1408f8778d4f60bd168a29ef6f6dd'],Technical Professional Skills
ESCC9C5BCEDD2157A734,supply chain planning,3770.25,57000.0,1.0213003356750725,0.4226591216200162,0.3511183773075315,1,0,1,0,1,"Transportation, Supply Chain, and Logistics",Supply Chain Management,['supply chain solutioning/modelling/planning/strategising'],['835dc51de8e5ce2057c8f21d156e38077040dbb80235065587ab15a373fa63ba'],Technical Professional Skills
KS125B45YZ8FF6LVXX3G,inventory control,11715.75,36000.0,1.2378359156748502,0.17725144443470264,0.5979051418622028,1,0,1,0,1,"Transportation, Supply Chain, and Logistics",Inventory and Warehousing,"['warehouse inventory control and audit', 'food and beverage inventory management', 'inventory control and equipment maintenance in rehabilitation care', 'inventory management in rehabilitation therapy', 'asset and inventory management', 'inventory control and equipment maintenance']","['6fa895775a99fd90485426731def2b9715e67064e708ad73973c913985db1228', '565b1fbd94de3ed5703d4f5835d4496031275a9ffefb835470ab5ef5e931e05e', '48d010d8ef5dd33e6d35367f72397d7caecd8c0ad9b2d23215b07a6f2b52a275', '8cdc757ae38c23f09198932d8c1d2fc444751ef5f0f22962034e0ea1b0bbacc8', '91723a9b2bd924b3afb0e94796d508b8c53715dc7d318ace8c811de8efb3cdcf', '7b6993e0a4882b5d3639b215d0e9bcd045d73e86a79050f85a488cfe0b4d20b3']",Technical Professional Skills
KS1201H611BT3GJ16LF6,computer-aided design,7478.75,45000.0,1.2272818787054565,0.3540989313342681,0.5529301279810256,1,0,1,0,1,Engineering,Drafting and Engineering Design,"['computer-aided design', 'motor-cad']","['994e3b06e384fb2edf6ce0c4e5c7cfb25f94717fbed2ea9bea9c8a946ff909ae', nan]",STEM
KS123K06523BSD9HX91F,engineering drawings,5011.5,42000.0,1.1600288158069954,0.31616343635819094,0.5980833693215702,1,0,1,0,1,Engineering,Drafting and Engineering Design,"['engineering drawing interpretation and management', 'engineering drawing', 'electrical drawing']","['025301ce90efbd9dd4722cb9b8286916f11f7fbfda4d31c7029e5c29583284b7', '6a954f0c150fa3821a95399378fb53f99443196cb5b359f2d98dd9053650752c', '7379c72a1f98646bb695b97c45e645ba88a783a50d4a2c2db2ed76c524c0c3a0']",STEM
KS1282K6XPGKSGR1826F,product engineering,5596.75,66000.0,0.8166314485217678,0.5069939427681058,0.42424647486650074,1,1,0,1,1,Manufacturing and Production,Product Development,"['engineering product design facilitation', 'product and production engineering', 'engineering product design']","['af7277d579e90207cd2def70b7ecd75c8268ae0bf02cc182c554293dbe19d29c', 'a8ffddcffd9da19855ebaa26a5ee8718c2b86360238025f9d0df4e899550d70d', 'b81ec8e2886ab0a84b4ae9e407ce183471f47daa87daccd311c918e1d86c714a']",Skilled Trades
KS1206C61PVXSBBFM58L,additive manufacturing (3d printing),1820.75,48000.0,0.857244389076671,0.381333741496284,0.4763403047689555,1,0,0,0,1,Manufacturing and Production,Manufacturing Processes,"['additive manufacturing', 'metal-based additive manufacturing', 'polymeric additive manufacturing']","['af73d8c3dabfdb0b2c3e958a2358f4e4925f694bf8b7b9265746ee56192e3815', '9310e160dd4fbeb559b0a9ab2c6db8aaa3a4534e8733d3a7c1fab1a38555663d', '3a4547f60c301a1ec8161e0698a31042f9f019973695e4fdab68fee4c30a1041']",Skilled Trades
KS1257Q5X294RY01TML8,intelligent systems,150.75,106200.0,1.0203891536420886,0.585894014839198,0.2461629684468848,0,1,1,1,0,Information Technology,Artificial Intelligence and Machine Learning (AI/ML),"['artificial intelligence application', 'intelligent reasoning', 'artificial intelligence application in product development']","['63a98454c49b191592c58e2f3f28fa8a9e85f0abeb25226f092559099efe0135', 'a10e4f99fbebaf41a4be60947057d8c917538ee05becb61aae1fcd77f2a7a650', 'c18bc1caffbd5da50d67f0cff4270d8737cfbc940adfe7380ce4895462076059']",STEM
KS120RX61Z1Z2DHXR4H6,augmented reality,1542.0,63000.0,0.8820996352912329,0.5222619234497045,0.3838128337480549,1,1,0,1,1,Information Technology,Augmented and Virtual Reality (AR/VR),['augmented reality application'],['f0cbbd86be4c670ff215a94721ca2e36253374749142fb2a655bb5262043c214'],STEM
KS120SQ65XXH7JY79JPD,automatic control,270.25,66000.0,1.115236810848336,0.4393325487082859,0.246800474359238,0,1,1,0,0,Engineering,Automation Engineering,['automated system design'],['2982bbd11bf6b28325109301145319a96169c060692b3b47c364a3efc40cb036'],STEM
ES2472008CB1D8EBE5EF,automation controls,675.0,54000.0,0.9954939342110356,0.41387309904300934,0.2332791796052947,1,0,0,0,0,Engineering,Automation Engineering,"['automation process control', 'automated equipment and control systems configuration']","['e8d933e72c1fb39bb9a46e6b1d5b677027bea18a55e65d6a184c8e3bca351c2e', 'a1e582db44e55c16f65ea93543a19d987f4c585ef53250dde9c868ad1e4fb1ef']",STEM
ES20594F731320443FA9,cyber security management,632.75,78000.0,1.118510703973635,0.5426949987321602,0.33883781986687783,1,1,1,1,1,Information Technology,IT Management,['cyber risk management'],['6dee1eedb1a14264ccd3e03120d21d1d220cacc1066eb788a2d3244f69743114'],STEM
KSCK7UOCSNOZGW1Y1TSS,internet of things (iot),8798.75,72000.0,0.9394469283102508,0.5056323489773474,0.5622219480261309,1,1,0,1,1,Information Technology,Internet of Things (IoT),['internet of things application'],['cd3b4d45b4e10fe8947656803225f2a21a2e082dcd315581f2fc5a1cf6af057f'],STEM
KS4404475JBQ0GSP7CX1,robotics,3102.0,57000.0,0.97776242691392,0.4101270151184968,0.5003290353096017,1,0,0,0,1,Engineering,Robotics,['robotic and automation technology application'],['30c6e47ddad8b5b9a99155419e5db177cf8be02337a49acdb878188e3e3d8fb4'],STEM
ESB694F585A604C52560,flight planning,142.25,34800.0,1.148444828570215,0.3051377455517312,0.15621636813567222,0,0,1,0,0,"Transportation, Supply Chain, and Logistics",Air Transportation,"['aircraft cruise operations', 'route forecasting and development', 'flight planning', 'aircraft load planning', 'inclement weather operations and planning', 'pilotage planning']","['0d7e11e9e3f966961ecb88c94b9c4b8c6905b20726f626551a5982ac199429c3', 'f251bf5c2a73015febe01b3daaae1b80e63352cca9dee065d9ba972a1d4b4e1a', 'f1748ae055803d34b5d65d024c5e1c068a6b961e8fd17aff7849b56bd9e6da36', '1b4d5947e55db61803eedb57c1e9423ed8e5abf296ba1006507211cd5c4d2237', '41a433310567eb677fcf0b361bc189eb99dc006f0d2cff776d650165b3666457', '2a7ac82eee369c394829b956691777d50de257bfe8d6e8321a8455ef8f84486b']",Technical Professional Skills
KS120CJ6HF4KC1V86QKP,flight dispatch,24.75,48000.0,2.446966428565897,0.247158815473371,0.011170063270748074,0,0,1,0,0,"Transportation, Supply Chain, and Logistics",Air Transportation,"['aircraft dispatch', 'flight dispatch', 'flight watching and flight following', 'pilotage emergencies']","['b7acdc0a84c6fed409cc80c9cbe84580e26cfae566ccf755003293614376ab94', 'ea310506849837714df2a0c5d965dce1a275a20b61520a2fe7a54197a67505e1', '720d491756f45d89cb3ee1088c279f274ed447afb8d76c8819beafc8fa624720', '8ec1296ddfec2ef2ce21730890c2b60efb1cc8b26da3c1a8f36dcf0fb91c0372']",Technical Professional Skills
ES654100F9829D7DD9F1,aviation safety,173.75,45000.0,1.325992232332982,0.36389642446588083,0.1677291765205887,0,0,1,0,0,"Transportation, Supply Chain, and Logistics",Air Transportation,"['aircraft emergency management', 'pre-flight preparation', 'runway safety', 'international air transport association safety audit for ground operations implementation']","['3586feaf51d674fae920475b8b6f9d0a3a5a184840cbfdb568ed9705392291d1', '39caf869e0505b335ec7787439e5d8d8a3b9fdce5efe2cda777d2151f7f446be', '8fcd3b447b9238c9d56e5d24442a4936d5955b22964f04a50f77fe2eddade417', '5bb0470691dd738423f6160fc19f81a29511e96ad77abc5dff4f38f679be3800']",Technical Professional Skills
KS120CF6HN55WXY0GZ14,air traffic control,151.5,61800.0,1.1797092817153692,0.4352225043764246,0.12513966863402362,0,1,1,0,0,"Transportation, Supply Chain, and Logistics",Air Transportation,['aircraft landing operations'],['8df4351b52999ae710b87fe6bdbc5d38cb7697364bfa7d93b6d3e7afd1f72e6c'],Technical Professional Skills
BGS5B220585321BBCE1F,flight safety,34.75,54000.0,1.4665963017744668,0.33917254704093275,0.08434614514570095,0,0,1,0,0,"Transportation, Supply Chain, and Logistics",Air Transportation,"['aircraft manual handling', 'airside operations management', 'cabin preparation', 'cabin safety management', 'in-flight emergency management', 'airside safety']","['0880edd38bffc58804e9df3e26d7e05c88a564ffd559e16127ecd49629aadc61', '506d922a5d4592c17091b0fec5d7569b6b87ed1c4fb5e0d70084bb5cad60908a', '4d641d987b3f0f3bfe04fd27e8003c790e8316e58d41f9272220dd778e72e68c', 'dfa61bf87a5caae2f098d05d478271982f25882501344bbc3d43278e4f9d3f2d', 'a66be2dcde11a106d1bfb21dc26c5fecbf651254034524143564f40bc8e042d0', 'ea84a6c84d67c4047b3c5365d5b1cd1f4080aa54e610e46a732b8964572e09bd']",Technical Professional Skills
KS1248P6CJ6XH85L8SX2,standard operating procedure,22484.0,40800.0,1.2077805353564584,0.24492923643110967,0.736422152302219,1,0,1,0,1,Business,Business Operations,"['aircraft take-off operations', 'standard operating procedures development', 'firearm handling']","['de2ac4abcee2f40d26efbe69280c59ff4a6830b1c16fc2fe88a24ccd37b43070', '73d030e15368acd2bc534ea646374081e619fc7c698278f7233d84a9c44fec48', '09446f2fd7e5e70691f3762cae759c115ecac042d09ea5db590148389ab07c8c']",Technical Professional Skills
ESFD29E179C90BAADC68,air traffic management,312.75,63000.0,0.8875913161221296,0.47786481071360143,0.17924198490550516,0,1,0,1,0,"Transportation, Supply Chain, and Logistics",Air Transportation,"['flight deck communications', 'airport collaborative decision making model application', 'airport operations management', 'passenger movement management']","['fed554485ad8b9aba0f4b5ef4915f00ab5f610e4655c72d3222ac0f24140d4ce', 'f2d37344b5d0f43dcb2b4aaa7f5fcd0d28ac08764a1650900763c29bf0127e46', 'f3c921d65658c873cca67918bc827e8ec04b9e37e88d52537813f4a677622edb', 'a5ef32331c59eef78f06282b7e6d926e6fb1cc8774c7f8f42707b1cc19f5c722']",Technical Professional Skills
KS122HY77TTF9S900CMX,crew scheduling,33.5,37200.0,1.0354532436153967,0.26311806171461777,0.04196913922992028,0,0,1,0,0,Administration,Scheduling,"['airline crew scheduling', 'scheduling and slot coordination']","['3191ca24f6fa62582632d8307026cdb275bbef0e78823caa2d18b08c796904b1', '4762f8faa51d9653745068a1d24d3201e5f30c73685e66f97981743d85eafe6c']",Technical Professional Skills
KS127CS79GV081FMJYKZ,operations management,23386.5,48000.0,1.0400162218160958,0.3007595630062848,0.6185144055771485,1,0,1,0,1,Business,Business Operations,"['airline operations management', 'process unit and utilities operations management', 'operation management', 'terminal operations management', 'property operations management', 'nursery operations management']","['def5742a641b619a134e39e8dc0d5754e008935fdacff468bd3a697669f56084', 'd8f9602a5d755254335da2ab142b021c206dd1c16a27a11a7cfccfed3417f3f4', 'a3bcf03f231eaf3ad8fcc637611575b77084c9c4732f9d19da5f8b8d11593189', '5b65bb3fb82a01df35de8fed0526082e80826dc19ecff18b6e9b5c5ef037d459', 'b0254e05cf7e3c122ce4108ffd39a084c096efc21c441f379ee5688af6c13ab2', 'cb3e691b9d0436b72c778070e8d7f761a3414ead5760708e12d254131794dd13']",Technical Professional Skills
KS127L66QFT04NF9BD1D,passenger service,252.75,26400.0,1.7538331808835903,0.16834602154570763,0.11168349545177234,0,0,1,0,0,"Transportation, Supply Chain, and Logistics",Air Transportation,"['airline representation and station management', 'customer and passenger handling and care', 'flight check-in operations', 'in-flight customer services']","['7a87529ce13c854c4736c81c827f13dfc98b3d56a3b1dd362caff9fe3ea8f2ec', '2cf5991dce7def1192a3445126d8a6dc38b241fc3e41671205ebbbccf17aa5f4', '36c382ee50148e1a02ff83b35ccfc3f9423dd93ca62b3cb22b7d68d8b2cfdaca', 'efe1a8e5bcc704e67e41783f23ff4266053b4c1138f8037759d80a6efcb059c9']",Technical Professional Skills
KS122LZ77D11ZM54LL1J,customer service training,433.0,35400.0,1.0491039816616112,0.21338448441773517,0.3521637499057451,0,0,1,0,1,Customer and Client Support,Customer Service,['ground services training delivery'],['4dc8885d55397de6a97e04fd2b9e6c060382127e8c4cbd7b41d38c3d9936e5c3'],Personal Professional Skills
KS7G4ML61B2JX1H1003Z,branding,14484.25,45000.0,1.1151920475599404,0.38115129146029725,0.5325984878085562,1,0,1,0,1,Marketing and Public Relations,Brand Management,['service branding and coaching'],['ae1c7fe6de1532d94e9bc58a8de0d9c85a3575637bd840d200174c7d45547588'],Personal Professional Skills
KS440HG71DHMZX7FDNH9,service-level agreement,10191.25,60000.0,1.086526373468311,0.398211335965492,0.46352163749905745,1,1,1,0,1,Business,Contract Management,['service level agreement management'],['dbda5427ce95f874ba0b1f90de8d39615f2bb9728a0e923796ba3dbe436a84e2'],Technical Professional Skills
ESF7671FD3FBDF7187A0,civil engineering design,91.75,54000.0,0.9332351662849574,0.5355801516146993,0.21203240997799574,0,0,0,1,0,Engineering,Civil and Architectural Engineering,['airfield civil infrastructure maintenance and design'],['2fb5758e58459145f90cb26f2b0ebc60c793a999b7be2d203622fb7f733cfc87'],STEM
KS1263K75RGKK1ZVWTYX,maintenance engineering,2326.0,46800.0,1.2794579711993692,0.24278514795961417,0.3631213112057088,1,0,1,0,1,"Maintenance, Repair, and Facility Services",Facility Management and Maintenance,"['airfield specialised systems maintenance and design', 'mechanical static equipment engineering management', 'mechanical maintenance management', 'engineering maintenance management']","['044702fd0ff4efe9693b1037a0b2e1d312a218d1e036cfa278367769e5431657', 'ce7a3895690aa038427c30f36e8f42240e0b42e97aeacbece2a1028cebd6b0b8', '6c4972ccf68c131dd62e9b12a56da24270617a3a16c027b8a9738d57560c1a0b', '2bc0a05aeff594be6c34573f552864b500bdbebd2ca0fc0b04f604f500871555']",Skilled Trades
KS1284Z6CWRHSQFZY8CY,property maintenance,432.75,43800.0,1.3420934499084265,0.222997829977129,0.22710634009912187,0,0,1,0,0,"Maintenance, Repair, and Facility Services",Facility Management and Maintenance,['airport infrastructure and facilities maintenance and design'],['d755d5f1d6fccfa00a1eb099ea13a6ae8a2d58c7c4628829fdbee259cff6ec17'],Skilled Trades
KS1284G6K3M5B6ZT8ZBQ,project management life cycle,3843.5,78000.0,1.1016240198888134,0.5419309487871683,0.34767378891013906,1,1,1,1,1,Business,Project Management,['engineering project management'],['7d3edde1e8abc9dba72568a12930a302aae0da4409b597edaf8d9fe12071f42b'],Technical Professional Skills
KS440756QND9S47TBD5Q,safety engineering,413.25,70200.0,1.1527576717053898,0.5018263906176014,0.15698411719140942,0,1,1,1,0,Engineering,"Engineering, Other",['engineering safety and security standards'],['60a87ed23c82770fd17dd7e173ee99d33a7af99cc7d353c66098a4903d78c669'],STEM
ES6C5856ADB865D563C3,building industry consulting service international (bicsi) standards,32.5,78000.0,1.2389613234653127,0.6044342294144689,0.11409984850665954,0,1,1,1,0,"Maintenance, Repair, and Facility Services",Telecommunications Equipment and Installation,"['engineering standards audit and assessment', 'cymap']","['02632b8c062c2b2121b8511739c2e8379b165558c3a1766ad894115610cd822e', nan]",Skilled Trades
BGSB77E6D707DDDC94B2,compliance auditing,1933.0,60000.0,1.0389748732320938,0.41184516148371264,0.37486375881711803,1,1,1,0,1,"Law, Regulation, and Compliance",Regulation and Legal Compliance,"['airport audit and compliance', 'audit and compliance']","['70162980d4c5b485735855f89f14666bf1c89111563b3dc9c523aa0df8ec4fcb', '0a7bc162474954789058e6f6cfb652d816b6134b102ca58dd3fbdbe0bf914228']",Technical Professional Skills
BGS147DBB4CF132F0523,service quality management,96.75,65400.0,1.2420979799730176,0.4651873609438762,0.11958719778449557,0,1,1,1,0,Customer and Client Support,Client Support,"['airport service quality management', 'service quality management']","['05da2a2739744402876e12c5efe89887f595b261ea061faf16863457207b05ab', 'b32ae2a77bae33de751c2aaa64016a7611dcfedaf4b2cf780b55ceb44ba9aae8']",Personal Professional Skills
KS127L66D98TKR20DTH6,passenger information,58.25,37800.0,1.3936564287587578,0.3586372136716489,0.16403781164099504,0,0,1,0,0,"Transportation, Supply Chain, and Logistics",Transportation Operations,['passenger information systems management'],['8baa1a2e8098cbbc23c183a80ca93e92651a21e74698fe0eca66d921f8c2c884'],Technical Professional Skills
KS120CM6H4DP8MPMSG7T,flight testing,138.25,40581.0,1.5845850910313328,0.3968535379585651,0.13325587293753127,0,0,1,0,0,"Transportation, Supply Chain, and Logistics",Air Transportation,"['airside driving', 'flight performance data calculation']","['856060c38d504c7709338a4f0c949eb70d0c5820208d29679ec07f554e872269', 'bbbbf0e7418e8a94aab9539870115a6a578d4726052a34c6b1948104096885f6']",Technical Professional Skills
KS4422F5W38CLSVLD8KB,wildlife management,104.25,36000.0,1.1786289064440574,0.2698768064004584,0.15863272119055943,0,0,1,0,0,Environment,Ecology,"['wildlife hazard management', 'animal habitat management']","['4d09050e72d7cd1d494fc1604aec9ee7e47124a657a0bf10f04c8b58abfee529', '3485b605d4ae7d8a09fe889954683bebd1668e86547fba2ac5e8cd0982c5a0a5']",STEM
KS122J471ZCHXV3JWSV1,crisis communications,974.75,69000.0,1.2511604772205154,0.49664713392894083,0.2803586484874658,1,1,1,1,0,Media and Communications,Communication,"['crisis communication and media management', 'crisis communication']","['891259396d34d863076501a4762cf2fbf69a7428954aec175db73fbbccc826cc', 'defddb315a94e659787eb95edf8783944cf5bfa860fc2da018b0cab67e87e186']",Creative Professional Skills
